age,length_of_service,gender_short,STATUS,BUSINESS_UNIT,job_level,dept_category
56,20,0,0,1,0,1
57,21,0,0,1,0,1
58,22,0,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
58,21,0,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
64,12,0,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
64,12,0,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
58,21,0,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
58,21,0,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
58,21,0,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
58,21,0,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
58,21,0,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
58,21,0,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
64,12,0,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
58,21,0,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
58,21,0,0,1,0,1
64,12,0,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
58,21,0,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
58,21,0,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
58,21,0,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
64,12,0,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
58,21,0,0,1,0,1
64,12,0,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
58,21,0,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
58,21,0,0,1,0,1
64,12,0,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
58,21,0,0,1,0,1
64,12,0,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
58,21,0,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
58,21,0,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
58,21,0,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
58,21,0,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
58,21,0,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
64,12,0,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
64,12,0,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
58,21,0,0,1,0,1
64,12,0,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
58,21,0,0,1,0,1
64,12,0,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
64,12,0,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
64,12,0,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
58,21,0,0,1,0,1
64,12,0,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
58,21,0,0,1,0,1
64,12,0,0,1,0,1
64,12,0,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
58,21,0,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
58,21,0,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
64,12,0,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
58,21,0,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
49,12,0,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
58,21,0,0,1,0,1
64,12,0,0,1,0,1
64,12,0,0,1,0,1
64,12,0,0,1,0,1
64,12,0,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
58,21,0,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
58,21,0,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
64,12,0,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
58,21,0,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
58,21,0,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
58,21,0,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
64,12,0,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
58,21,0,0,1,0,1
49,12,0,0,1,0,1
50,13,0,0,1,0,1
51,14,0,0,1,0,1
52,15,0,0,1,0,1
53,16,0,0,1,0,1
54,17,0,0,1,0,1
55,18,0,0,1,0,1
56,19,0,0,1,0,1
57,20,0,0,1,0,1
58,21,0,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
49,12,1,0,1,0,1
50,13,1,0,1,0,1
51,14,1,0,1,0,1
52,15,1,0,1,0,1
53,16,1,0,1,0,1
54,17,1,0,1,0,1
55,18,1,0,1,0,1
56,19,1,0,1,0,1
57,20,1,0,1,0,1
58,21,1,0,1,0,1
64,12,0,0,1,0,1
48,12,0,0,1,0,1
49,13,0,0,1,0,1
50,14,0,0,1,0,1
51,15,0,0,1,0,1
52,16,0,0,1,0,1
53,17,0,0,1,0,1
54,18,0,0,1,0,1
55,19,0,0,1,0,1
56,20,0,0,1,0,1
57,21,0,0,1,0,1
64,12,0,0,1,0,1
48,12,1,0,1,0,1
49,13,1,0,1,0,1
50,14,1,0,1,0,1
51,15,1,0,1,0,1
52,16,1,0,1,0,1
53,17,1,0,1,0,1
54,18,1,0,1,0,1
55,19,1,0,1,0,1
56,20,1,0,1,0,1
57,21,1,0,1,0,1
48,12,0,0,1,0,1
49,13,0,0,1,0,1
50,14,0,0,1,0,1
51,15,0,0,1,0,1
52,16,0,0,1,0,1
53,17,0,0,1,0,1
54,18,0,0,1,0,1
55,19,0,0,1,0,1
56,20,0,0,1,0,1
57,21,0,0,1,0,1
48,12,0,0,1,0,1
49,13,0,0,1,0,1
50,14,0,0,1,0,1
51,15,0,0,1,0,1
52,16,0,0,1,0,1
53,17,0,0,1,0,1
54,18,0,0,1,0,1
55,19,0,0,1,0,1
56,20,0,0,1,0,1
57,21,0,0,1,0,1
48,12,0,0,1,0,1
49,13,0,0,1,0,1
50,14,0,0,1,0,1
51,15,0,0,1,0,1
52,16,0,0,1,0,1
53,17,0,0,1,0,1
54,18,0,0,1,0,1
55,19,0,0,1,0,1
56,20,0,0,1,0,1
57,21,0,0,1,0,1
64,12,0,0,1,0,1
64,12,0,0,1,0,1
48,12,1,0,1,0,1
49,13,1,0,1,0,1
50,14,1,0,1,0,1
51,15,1,0,1,0,1
52,16,1,0,1,0,1
53,17,1,0,1,0,1
54,18,1,0,1,0,1
55,19,1,0,1,0,1
48,12,1,0,1,0,1
49,13,1,0,1,0,1
50,14,1,0,1,0,1
51,15,1,0,1,0,1
52,16,1,0,1,0,1
53,17,1,0,1,0,1
54,18,1,0,1,0,1
55,19,1,0,1,0,1
56,20,1,0,1,0,1
57,21,1,0,1,0,1
64,12,0,0,1,0,1
48,12,1,0,1,0,1
49,13,1,0,1,0,1
50,14,1,0,1,0,1
51,15,1,0,1,0,1
52,16,1,0,1,0,1
53,17,1,0,1,0,1
54,18,1,0,1,0,1
55,19,1,0,1,0,1
56,20,1,0,1,0,1
57,21,1,0,1,0,1
64,12,0,0,1,0,1
48,12,0,0,1,0,1
49,13,0,0,1,0,1
50,14,0,0,1,0,1
51,15,0,0,1,0,1
52,16,0,0,1,0,1
53,17,0,0,1,0,1
54,18,0,0,1,0,1
55,19,0,0,1,0,1
56,20,0,0,1,0,1
57,21,0,0,1,0,1
48,12,0,0,1,0,1
49,13,0,0,1,0,1
50,14,0,0,1,0,1
51,15,0,0,1,0,1
52,16,0,0,1,0,1
53,17,0,0,1,0,1
54,18,0,0,1,0,1
55,19,0,0,1,0,1
56,20,0,0,1,0,1
57,21,0,0,1,0,1
48,12,1,0,1,0,1
49,13,1,0,1,0,1
50,14,1,0,1,0,1
51,15,1,0,1,0,1
52,16,1,0,1,0,1
53,17,1,0,1,0,1
48,12,1,0,1,0,1
49,13,1,0,1,0,1
50,14,1,0,1,0,1
51,15,1,0,1,0,1
52,16,1,0,1,0,1
53,17,1,0,1,0,1
54,18,1,0,1,0,1
55,19,1,0,1,0,1
56,20,1,0,1,0,1
57,21,1,0,1,0,1
48,12,1,0,1,0,1
49,13,1,0,1,0,1
50,14,1,0,1,0,1
51,15,1,0,1,0,1
52,16,1,0,1,0,1
53,17,1,0,1,0,1
54,18,1,0,1,0,1
55,19,1,0,1,0,1
56,20,1,0,1,0,1
57,21,1,0,1,0,1
48,12,0,0,1,0,1
49,13,0,0,1,0,1
50,14,0,0,1,0,1
51,15,0,0,1,0,1
52,16,0,0,1,0,1
53,17,0,0,1,0,1
54,18,0,0,1,0,1
55,19,0,0,1,0,1
56,20,0,0,1,0,1
57,21,0,0,1,0,1
48,12,1,0,1,0,1
49,13,1,0,1,0,1
50,14,1,0,1,0,1
51,15,1,0,1,0,1
52,16,1,0,1,0,1
53,17,1,0,1,0,1
54,18,1,0,1,0,1
55,19,1,0,1,0,1
56,20,1,0,1,0,1
57,21,1,0,1,0,1
48,12,0,0,1,0,1
49,13,0,0,1,0,1
50,14,0,0,1,0,1
51,15,0,0,1,0,1
52,16,0,0,1,0,1
53,17,0,0,1,0,1
54,18,0,0,1,0,1
55,19,0,0,1,0,1
56,20,0,0,1,0,1
57,21,0,0,1,0,1
48,12,0,0,1,0,1
49,13,0,0,1,0,1
50,14,0,0,1,0,1
51,15,0,0,1,0,1
52,16,0,0,1,0,1
53,17,0,0,1,0,1
54,18,0,0,1,0,1
55,19,0,0,1,0,1
